r= 2 
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
V[289,1]  0.83    0.47 0.83 -0.62  0.24  0.70  1.32  2.68     3  1.61
V[289,2] -1.45    0.42 0.80 -2.98 -1.96 -1.55 -0.96  0.33     4  1.47
V[290,1] -0.42    0.06 0.62 -1.57 -0.85 -0.44  0.02  0.81   100  1.05
V[290,2]  0.25    0.04 0.67 -1.05 -0.21  0.27  0.69  1.50   265  1.02
V[291,1] -0.77    0.39 0.87 -2.45 -1.36 -0.84 -0.20  1.02     5  1.30
V[291,2] -0.07    0.51 0.93 -1.67 -0.80 -0.13  0.53  1.83     3  1.52
V[292,1]  0.11    0.05 0.72 -1.28 -0.37  0.12  0.54  1.56   251  1.02
V[292,2] -0.16    0.05 0.74 -1.47 -0.67 -0.18  0.27  1.29   266  1.00
V[293,1]  0.08    0.04 0.69 -1.28 -0.36  0.09  0.57  1.30   304  1.00
V[293,2] -0.03    0.05 0.71 -1.25 -0.54 -0.07  0.44  1.46   209  1.01
V[294,1] -0.85    0.06 0.71 -2.30 -1.30 -0.82 -0.34  0.43   129  1.05
V[294,2]  0.42    0.27 0.76 -1.08 -0.06  0.39  0.97  1.80     8  1.13
V[295,1] -0.06    0.04 0.69 -1.51 -0.52 -0.03  0.42  1.20   322  1.00
V[295,2]  0.07    0.05 0.69 -1.36 -0.33  0.10  0.54  1.35   230  1.00
V[296,1]  0.05    0.04 0.66 -1.29 -0.43  0.10  0.51  1.32   225  1.00
V[296,2] -0.13    0.05 0.67 -1.46 -0.53 -0.09  0.30  1.09   219  1.00
V[297,1]  1.12    1.83 2.64 -1.91 -0.87  0.17  2.90  5.77     2  5.26
V[297,2] -3.93    1.79 2.55 -5.88 -5.49 -5.29 -3.72  1.31     2  7.16
V[298,1]  0.29    0.04 0.64 -0.91 -0.13  0.29  0.71  1.58   298  1.00
V[298,2] -0.09    0.05 0.68 -1.27 -0.57 -0.13  0.34  1.34   191  1.03
V[299,1]  0.02    0.04 0.69 -1.27 -0.45 -0.01  0.50  1.39   248  1.00
V[299,2] -0.02    0.04 0.64 -1.17 -0.45 -0.02  0.38  1.24   207  1.02
V[300,1]  0.09    0.04 0.70 -1.18 -0.38  0.11  0.52  1.35   280  1.02
V[300,2]  0.00    0.04 0.74 -1.46 -0.53  0.02  0.56  1.34   320  1.00
V[301,1] -0.31    0.05 0.70 -1.68 -0.80 -0.32  0.16  1.13   238  1.03
V[301,2]  0.22    0.05 0.69 -1.21 -0.23  0.27  0.67  1.46   232  1.01
V[302,1]  0.02    0.05 0.71 -1.29 -0.49  0.05  0.54  1.31   242  1.01
V[302,2] -0.01    0.04 0.67 -1.41 -0.43  0.01  0.45  1.22   324  1.00
V[303,1] -0.89    0.05 0.73 -2.30 -1.39 -0.87 -0.39  0.53   208  1.00
V[303,2]  0.87    0.05 0.67 -0.35  0.41  0.85  1.31  2.18   206  1.01
V[304,1]  0.01    0.05 0.68 -1.33 -0.43  0.00  0.47  1.30   228  1.01
V[304,2] -0.09    0.06 0.74 -1.62 -0.60 -0.05  0.46  1.29   176  1.01
V[305,1]  1.86    0.09 0.67  0.59  1.40  1.86  2.31  3.13    62  1.04
V[305,2] -1.66    0.26 0.66 -2.94 -2.12 -1.68 -1.21 -0.41     6  1.20
V[306,1] -0.18    0.04 0.73 -1.53 -0.70 -0.18  0.33  1.24   372  1.00
V[306,2]  0.17    0.04 0.66 -1.03 -0.31  0.18  0.64  1.36   260  1.01
V[307,1] -0.18    0.09 0.73 -1.57 -0.72 -0.22  0.32  1.16    70  1.06
V[307,2]  0.13    0.04 0.62 -1.17 -0.26  0.12  0.51  1.39   248  1.01
V[308,1]  0.18    0.04 0.68 -1.16 -0.27  0.19  0.64  1.52   357  1.02
V[308,2] -0.16    0.04 0.69 -1.50 -0.66 -0.18  0.33  1.13   280  1.00
V[309,1] -0.46    0.40 0.85 -1.97 -1.04 -0.53  0.05  1.32     5  1.30
V[309,2] -0.08    0.35 0.79 -1.49 -0.62 -0.18  0.48  1.59     5  1.25
V[310,1]  0.13    0.04 0.72 -1.26 -0.30  0.10  0.62  1.66   283  1.01
V[310,2]  0.00    0.04 0.70 -1.37 -0.49 -0.01  0.46  1.31   258  1.02
V[311,1] -0.54    0.06 0.68 -1.76 -1.03 -0.52 -0.05  0.84   151  1.02
V[311,2]  0.61    0.04 0.70 -0.77  0.20  0.62  1.08  1.89   261  1.01
V[312,1]  1.31    0.99 1.51 -1.62  0.13  1.77  2.42  3.32     2  2.58
V[312,2]  0.15    1.01 1.53 -3.21 -0.66  0.68  1.30  2.04     2  2.59
V[313,1]  0.12    0.04 0.71 -1.13 -0.39  0.10  0.54  1.55   325  0.99
V[313,2] -0.12    0.04 0.71 -1.44 -0.60 -0.11  0.34  1.31   379  1.00
V[314,1] -0.04    0.04 0.76 -1.41 -0.57 -0.08  0.48  1.64   400  0.99
V[314,2]  0.02    0.04 0.66 -1.38 -0.40  0.00  0.48  1.30   228  1.00
V[315,1] -0.16    0.09 0.70 -1.55 -0.64 -0.20  0.33  1.25    60  1.06
V[315,2] -0.14    0.07 0.75 -1.49 -0.66 -0.15  0.34  1.36   122  1.06
V[316,1] -0.21    0.04 0.70 -1.45 -0.67 -0.23  0.22  1.15   247  1.02
V[316,2]  0.04    0.22 0.73 -1.48 -0.45  0.02  0.55  1.42    11  1.10
V[317,1] -0.10    0.30 0.80 -1.64 -0.66 -0.14  0.36  1.66     7  1.16
V[317,2]  0.56    0.35 0.80 -1.18  0.04  0.59  1.12  1.97     5  1.24
V[318,1]  0.00    0.04 0.75 -1.42 -0.53 -0.03  0.47  1.44   277  1.01
V[318,2]  0.06    0.03 0.65 -1.12 -0.38  0.08  0.44  1.41   397  1.01
V[319,1] -0.91    0.34 0.79 -2.59 -1.43 -0.85 -0.37  0.59     6  1.22
V[319,2]  0.48    0.31 0.68 -0.78 -0.03  0.44  0.89  1.92     5  1.29
V[320,1]  0.03    0.05 0.70 -1.49 -0.41  0.02  0.53  1.36   219  1.03
V[320,2]  0.01    0.04 0.71 -1.46 -0.43  0.07  0.49  1.24   251  1.01
V[321,1] -0.04    0.03 0.67 -1.30 -0.51 -0.05  0.40  1.32   398  1.01
V[321,2]  0.01    0.04 0.70 -1.46 -0.46  0.03  0.49  1.34   279  1.00
V[322,1] -0.31    0.42 0.87 -1.82 -0.95 -0.41  0.30  1.35     4  1.34
V[322,2] -0.38    0.46 0.93 -2.05 -0.99 -0.50  0.21  1.74     4  1.36
V[323,1] -0.04    0.03 0.63 -1.18 -0.45 -0.04  0.38  1.27   337  1.01
V[323,2]  0.12    0.05 0.66 -1.22 -0.32  0.15  0.56  1.35   210  1.01
V[324,1] -0.06    0.04 0.73 -1.52 -0.54 -0.06  0.45  1.36   328  1.00
V[324,2] -0.02    0.04 0.69 -1.29 -0.47 -0.03  0.46  1.33   354  1.00
V[325,1] -0.18    0.36 0.83 -1.67 -0.74 -0.24  0.30  1.64     5  1.26
V[325,2] -0.51    0.35 0.80 -2.01 -1.06 -0.55 -0.01  1.17     5  1.25
V[326,1]  0.04    0.04 0.70 -1.40 -0.44  0.04  0.57  1.36   260  1.01
V[326,2] -0.05    0.04 0.76 -1.33 -0.60 -0.11  0.48  1.51   355  1.00
V[327,1] -0.11    0.04 0.74 -1.56 -0.60 -0.09  0.38  1.37   301  1.01
V[327,2]  0.02    0.04 0.68 -1.10 -0.49  0.04  0.51  1.31   310  1.01
V[328,1] -0.03    0.04 0.74 -1.52 -0.53 -0.02  0.49  1.33   380  0.99
V[328,2]  0.09    0.04 0.68 -1.17 -0.45  0.10  0.56  1.34   270  1.01
V[329,1] -0.03    0.04 0.69 -1.37 -0.47 -0.04  0.46  1.27   292  1.00
V[329,2]  0.00    0.03 0.64 -1.24 -0.44 -0.01  0.43  1.24   400  0.99
V[330,1] -0.28    0.30 0.76 -1.62 -0.81 -0.36  0.25  1.20     6  1.19
V[330,2] -0.11    0.23 0.75 -1.60 -0.68 -0.12  0.40  1.26    11  1.12
V[331,1] -0.06    0.30 0.77 -1.53 -0.56 -0.06  0.51  1.39     7  1.17
V[331,2] -0.36    0.23 0.79 -1.84 -0.89 -0.42  0.11  1.33    12  1.10
V[332,1]  0.06    0.05 0.68 -1.26 -0.39  0.07  0.50  1.37   225  1.02
V[332,2]  0.09    0.04 0.71 -1.26 -0.38  0.11  0.54  1.44   293  1.01
V[333,1]  0.14    0.04 0.72 -1.17 -0.39  0.14  0.61  1.58   313  1.00
V[333,2] -0.07    0.04 0.73 -1.47 -0.54 -0.07  0.38  1.38   360  1.00
V[334,1]  0.11    0.04 0.71 -1.34 -0.32  0.06  0.60  1.49   273  1.01
V[334,2] -0.07    0.05 0.69 -1.51 -0.50 -0.08  0.40  1.30   233  1.01
V[335,1] -0.64    1.09 1.65 -2.89 -1.82 -1.18  0.83  2.72     2  2.80
V[335,2] -0.99    1.01 1.51 -2.74 -1.99 -1.56 -0.49  2.45     2  2.93
V[336,1] -0.19    0.05 0.73 -1.72 -0.68 -0.11  0.28  1.07   250  1.01
V[336,2]  0.26    0.04 0.71 -1.24 -0.22  0.27  0.76  1.70   261  1.01
V[337,1] -0.01    0.04 0.65 -1.15 -0.49 -0.02  0.42  1.26   303  1.01
V[337,2]  0.07    0.04 0.73 -1.35 -0.40  0.13  0.62  1.44   287  1.02
V[338,1]  0.53    0.24 0.77 -1.00 -0.01  0.54  1.06  2.06    10  1.10
V[338,2] -0.21    0.30 0.76 -1.80 -0.64 -0.19  0.27  1.25     6  1.18
V[339,1] -0.18    0.05 0.72 -1.64 -0.64 -0.15  0.24  1.19   235  1.00
V[339,2]  0.14    0.06 0.76 -1.37 -0.38  0.21  0.63  1.55   174  1.02
V[340,1] -0.04    0.05 0.68 -1.31 -0.53 -0.04  0.43  1.24   213  1.01
V[340,2]  0.05    0.04 0.69 -1.33 -0.42  0.08  0.52  1.37   366  0.99
V[341,1] -0.04    0.05 0.76 -1.49 -0.59 -0.06  0.50  1.35   252  1.03
V[341,2]  0.13    0.04 0.65 -1.15 -0.28  0.16  0.55  1.35   253  1.02
V[342,1]  0.68    0.56 1.04 -1.64  0.10  0.87  1.33  2.37     3  1.48
V[342,2]  0.09    0.51 0.95 -1.90 -0.45  0.18  0.73  1.75     3  1.53
V[343,1]  0.02    0.04 0.65 -1.19 -0.42  0.03  0.48  1.24   280  1.01
V[343,2] -0.07    0.05 0.75 -1.59 -0.57 -0.05  0.45  1.35   230  1.02
V[344,1] -0.04    0.05 0.76 -1.56 -0.54 -0.04  0.49  1.39   269  1.01
V[344,2]  0.06    0.04 0.72 -1.27 -0.44  0.00  0.52  1.53   290  1.00
V[345,1] -0.13    0.04 0.65 -1.42 -0.60 -0.12  0.27  1.13   322  1.00
V[345,2]  0.04    0.05 0.66 -1.23 -0.40  0.01  0.46  1.36   168  1.02
V[346,1]  0.01    0.05 0.73 -1.34 -0.48  0.01  0.52  1.39   243  1.00
V[346,2]  0.03    0.04 0.70 -1.20 -0.45 -0.02  0.51  1.46   297  0.99
V[347,1] -0.21    0.06 0.74 -1.66 -0.73 -0.22  0.34  1.17   131  1.02
V[347,2]  0.13    0.05 0.69 -1.17 -0.33  0.09  0.58  1.43   183  1.02
V[348,1] -0.10    0.04 0.72 -1.56 -0.56 -0.11  0.35  1.33   296  1.00
V[348,2]  0.08    0.04 0.76 -1.34 -0.48  0.07  0.66  1.49   291  1.01
V[349,1] -0.43    0.04 0.67 -1.70 -0.84 -0.47  0.05  0.77   242  1.01
V[349,2]  0.43    0.06 0.71 -0.97  0.02  0.42  0.90  1.74   151  1.03
V[350,1]  0.05    0.04 0.69 -1.26 -0.40  0.04  0.45  1.44   305  1.02
V[350,2] -0.02    0.05 0.69 -1.44 -0.44  0.03  0.43  1.27   218  1.02
V[351,1] -0.22    0.04 0.71 -1.59 -0.72 -0.21  0.23  1.12   321  1.00
V[351,2]  0.28    0.04 0.68 -1.08 -0.19  0.24  0.70  1.63   257  1.02
V[352,1]  0.41    1.56 2.29 -3.93 -1.30  1.30  1.98  3.20     2  3.72
V[352,2]  2.03    1.61 2.33 -2.67  1.54  3.03  3.54  4.45     2  4.43
V[353,1]  0.37    0.05 0.69 -1.16 -0.09  0.42  0.88  1.63   227  1.03
V[353,2] -0.22    0.05 0.64 -1.51 -0.64 -0.21  0.22  0.97   196  1.03
V[354,1]  0.03    0.04 0.70 -1.19 -0.53  0.03  0.54  1.43   325  1.00
V[354,2] -0.07    0.04 0.73 -1.61 -0.54 -0.03  0.38  1.41   301  1.00
V[355,1]  0.00    0.04 0.72 -1.39 -0.48  0.01  0.48  1.39   355  0.99
V[355,2]  0.02    0.04 0.62 -1.18 -0.46  0.00  0.47  1.14   211  1.02
V[356,1] -0.14    0.05 0.70 -1.36 -0.66 -0.16  0.30  1.22   215  1.03
V[356,2]  0.14    0.04 0.76 -1.32 -0.31  0.10  0.61  1.72   335  1.01
V[357,1]  0.05    0.04 0.66 -1.20 -0.36  0.06  0.46  1.30   316  1.00
V[357,2]  0.03    0.04 0.67 -1.31 -0.44  0.07  0.52  1.24   311  1.02
V[358,1]  0.25    0.15 0.73 -1.42 -0.24  0.29  0.77  1.60    23  1.06
V[358,2] -0.01    0.04 0.69 -1.23 -0.42 -0.02  0.49  1.41   300  1.04
V[359,1]  1.37    0.19 0.62  0.20  0.93  1.39  1.81  2.63    11  1.09
V[359,2] -1.56    0.20 0.61 -2.64 -1.95 -1.61 -1.19 -0.24     9  1.15
V[360,1] -0.07    0.05 0.70 -1.35 -0.54 -0.04  0.41  1.28   231  1.00
V[360,2] -0.04    0.04 0.67 -1.27 -0.51 -0.03  0.43  1.14   287  1.00
V[361,1] -0.18    0.04 0.63 -1.41 -0.63 -0.14  0.27  1.00   265  1.00
V[361,2]  0.02    0.05 0.70 -1.23 -0.49 -0.02  0.45  1.44   215  1.00
V[362,1] -0.01    0.04 0.72 -1.38 -0.53 -0.03  0.43  1.46   351  1.00
V[362,2]  0.04    0.04 0.70 -1.34 -0.43  0.02  0.51  1.37   266  1.00
V[363,1] -0.22    0.04 0.73 -1.52 -0.69 -0.19  0.28  1.12   341  1.00
V[363,2]  0.01    0.05 0.70 -1.33 -0.51  0.02  0.44  1.34   209  1.02
V[364,1]  0.02    0.04 0.66 -1.41 -0.40  0.03  0.49  1.30   351  1.00
V[364,2] -0.02    0.04 0.71 -1.34 -0.52 -0.06  0.51  1.31   368  1.00
V[365,1] -0.06    0.03 0.70 -1.44 -0.47 -0.05  0.40  1.37   400  1.00
V[365,2]  0.00    0.04 0.69 -1.27 -0.48 -0.04  0.44  1.33   311  1.00

Samples were drawn using NUTS(diag_e) at Thu Apr 21 19:54:48 2016.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
Inference for Stan model: tensor2d_kron.
4 chains, each with iter=600; warmup=500; thin=1; 
post-warmup draws per chain=100, total post-warmup draws=400.

        mean se_mean    sd   2.5%    25%    50%   75% 97.5% n_eff  Rhat
w[1,1] -5.09   10.16 14.52 -22.03 -15.51 -10.41  0.58 21.53     2 10.70
w[1,2] 10.98    7.99 11.40  -7.10   5.24  10.94 17.26 28.31     2 11.67
w[2,1] -9.15   12.93 18.40 -27.02 -24.29 -14.54 -1.94 23.29     2 15.18
w[2,2] -4.67    5.65  8.11 -14.77 -11.96  -5.59  2.15  8.96     2  7.53

Samples were drawn using NUTS(diag_e) at Thu Apr 21 19:54:48 2016.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
trainRMSE= 1.650538 
testRMSE= 9.682767 
     user    system   elapsed 
    5.836     2.516 20845.026 
